,n_semesters,sum_credits,GPA,failed_subjects,FACULTAD,NOMBRE_PROGRAMA,gpa_last_semester,GENERO,EDAD,COLEGIO_PROCEDENCIA,ES_DESERTOR,Codigo,PUNT_TOTAL_NORMALIZED,PUNT_AREA_NORMALIZED
8629,3,38.0,1.868421052631579,12,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,0.8,F,30.0,I.E. TECNICA NACIONALIZADA PABLO VI,SI,77115525,0.08467309753483387,0.061688311688311695
8630,3,47.0,1.5,12,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.34,M,28.0,INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES,SI,77115527,0.08788853161843516,0.06655844155844157
8631,1,16.0,0.76875,7,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,0.77,M,26.0,COLEGIO CORPORACION SANTO DOMINGO,SI,77115528,0.08788853161843516,0.06655844155844157
8632,11,179.0,3.5597765363128486,5,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.6,M,25.0,CENTRO EDUCATIVO SAN AGUSTIN,NO,77115529,0.3879957127545552,0.06818181818181819
8633,10,170.0,4.067058823529412,1,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.2,M,21.0,COLEGIO ISABEL VALBUENA CIFUENTES,NO,77116001,0.3365487674169346,0.08441558441558442
8634,10,167.0,3.6772455089820353,3,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.13,M,44.0,INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES,NO,77116002,0.35584137191854237,0.08441558441558442
8635,4,66.0,2.6787878787878787,12,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.85,M,22.0,COLEGIO GUILLERMO LEON VALENCIA,SI,77116004,0.3504823151125402,0.3782467532467533
8636,3,50.0,2.7119999999999997,8,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,1.17,M,24.0,INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL RAFAEL POMBO,SI,77116005,0.34833869239013937,0.08603896103896104
8637,10,170.0,4.029411764705883,1,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.16,M,24.0,COLEGIO DE BOYACÁ,NO,77116006,0.09217577706323687,0.07467532467532467
8638,10,166.0,3.7162650602409637,4,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.19,M,23.0,INSTITUCIÓN EDUCATIVA SAN JERÓNIMO EMILIANI,NO,77116007,0.3408360128617363,0.08441558441558442
8639,1,18.0,1.0166666666666666,8,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,1.02,F,24.0,CENTRO EDUCATIVO ANTONIO NARIÑO,SI,77116008,0.31189710610932475,0.0762987012987013
8640,11,166.0,3.6963855421686747,3,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.06,M,32.0,I.E. NORMAL SUPERIOR NTRA SRA DEL ROSARIO,NO,77116009,0.4469453376205788,0.06980519480519481
8641,10,172.0,3.4499999999999993,7,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,1.81,M,25.0,IE BRAULIO GONZALEZ,NO,77116010,0.08896034297963558,0.07142857142857142
8642,10,170.0,4.070588235294117,1,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.3,F,23.0,COLEGIO LA PRESENTACIÓN - DUITAMA,NO,77116011,0.09539121114683816,0.07467532467532467
8643,10,160.0,3.8668750000000003,2,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.36,F,22.0,COLEGIO CRISTIANO FILADELFIA,NO,77116012,0.3365487674169346,0.08603896103896104
8644,10,170.0,4.134117647058823,1,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.21,F,23.0,COLEGIO DE BOYACÁ,NO,77116013,0.35691318327974275,0.08766233766233766
8645,10,172.0,4.073255813953488,2,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.2,F,22.0,COLEGIO DE LA PRESENTACION TUNJA,NO,77116014,0.4319399785637728,0.1168831168831169
8646,11,169.0,3.526627218934911,5,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.1,F,22.0,COLEGIO DE PREESCOLAR Y EDUCACION BASICA SAGRADO CORAZON,NO,77116015,0.33976420150053593,0.08928571428571429
8647,6,80.0,2.7037500000000003,15,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,1.32,M,25.0,AMERICAN SCHOOL SAINT FRANCES,NO,77116016,0.34190782422293675,0.09090909090909091
8648,2,34.0,2.402941176470588,7,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,1.05,M,22.0,I.E. PLINIO MENDOZA NEIRA,SI,77116017,0.3215434083601286,0.08116883116883117
8649,2,36.0,2.1861111111111113,8,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,1.22,F,25.0,INST SOLUCION EDUCATIVA SOLED,SI,77116018,0.0932475884244373,0.07792207792207792
8650,10,168.0,3.5416666666666665,5,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.43,M,24.0,INSTITUTO INTEGRADO DE COMERCIO,NO,77116019,0.3065380493033226,0.06980519480519481
8651,3,50.0,3.1919999999999997,5,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.99,M,22.0,I.E. TECNICO INDUSTRIAL EL PALMAR - ITEIPA,SI,77116021,0.3065380493033226,0.07305194805194805
8652,10,158.0,3.6443037974683543,5,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA - SOGAMOSO,4.3,M,24.0,IE TEC INDUSTRIAL Y MINERA,NO,77116022,0.3086816720257235,0.07305194805194805
8653,2,34.0,3.320588235294118,3,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.29,M,24.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA,SI,77116023,0.09217577706323687,0.07305194805194805
8654,2,34.0,2.661764705882353,8,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,1.98,M,23.0,COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO - SOGAMOSO,SI,77116025,0.2990353697749196,0.06980519480519481
8655,8,139.0,3.876258992805755,3,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.09,F,23.0,COLEGIO COLOMBO BRITANICO - TUNJA,NO,77116026,0.3365487674169346,0.08441558441558442
8656,10,173.0,3.8560693641618493,2,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.8,M,22.0,INSTITUTO TECNICO INDUSTRIAL RAFAEL REYES-DUITAMA,NO,77116027,0.37513397642015006,0.09577922077922078
8657,10,157.0,3.548407643312102,8,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.73,F,21.0,INSTITUCIÓN EDUCATIVA TÉCNICO COMERCIAL MARÍA INMACULADA,NO,77116029,0.3354769560557342,0.08279220779220779
8658,2,32.0,3.2125,4,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.24,F,28.0,COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS  (IED),SI,77116030,0.097534833869239,0.08116883116883117
8660,5,85.0,3.4705882352941178,7,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.53,M,26.0,I.E. TEC IND JULIO FLOREZ,NO,77116032,0.3279742765273312,0.08279220779220779
8661,3,62.0,1.9080645161290324,17,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,0.0,M,26.0,COLEGIO UNIVERSITARIO,SI,77116033,0.36441586280814575,0.08928571428571429
8662,10,168.0,3.3821428571428567,9,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA - SOGAMOSO,2.83,M,22.0,INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ,NO,77116034,0.3815648445873526,0.09740259740259741
8663,10,158.0,3.6936708860759495,2,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.89,M,23.0,I.E. TEC IND JULIO FLOREZ,NO,77116037,0.3536977491961415,0.09090909090909091
8664,2,34.0,1.2323529411764707,13,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,1.78,M,26.0,COLEGIO CORPORACION SANTO DOMINGO,SI,77116038,0.39978563772775993,0.0762987012987013
8665,10,170.0,3.8982352941176472,1,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.31,M,21.0,ESCUELA NORMAL  SUPERIOR ANTONIA SANTOS,NO,77116039,0.3429796355841372,0.08441558441558442
8666,9,156.0,3.633333333333333,4,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.71,M,23.0,INSTITUCIÓN EDUCATIVA JULIUS SIEBER,NO,77116040,0.28510182207931406,0.06493506493506494
8667,10,160.0,3.734375,2,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,1.95,F,24.0,COLEGIO JESUS EUCARISTIA,NO,77116041,0.35262593783494106,0.08928571428571429
8668,9,111.0,3.368468468468469,7,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.2,M,24.0,INSTITUCIÓN EDUCATIVA URIBESCO,NO,77116042,0.2765273311897106,0.061688311688311695
8669,10,158.0,3.504430379746836,11,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.72,M,31.0,INSTITUCIÓN EDUCATIVA TÉCNICA PEDRO JOSÉ SARMIENTO,NO,77116043,0.08467309753483387,0.05844155844155845
8670,1,16.0,2.8812500000000005,2,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.88,M,22.0,COLEGIO NACIONAL SAN JOSE DE GUANENTA,SI,77116044,0.2904608788853162,0.07142857142857142
8671,3,50.0,3.42,4,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.01,M,22.0,INSTITUCIÓN EDUCATIVA DE PROMOCIÓN AGROPECUARIA,SI,77116045,0.29260450160771706,0.07305194805194805
8672,0,18.0,0.0,8,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,0.0,F,21.0,IE SAN MARCOS - MUZO,SI,77116046,0.34512325830653806,0.37012987012987014
8673,2,34.0,2.241176470588235,7,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,0.77,F,22.0,COLEGIO DE BOYACÁ,SI,77116047,0.36334405144694537,0.09090909090909091
8674,9,159.0,3.8503144654088044,2,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.16,M,24.0,COLEGIO ANTONIO NARIÑO,NO,77116049,0.3365487674169346,0.07792207792207792
8675,1,18.0,2.761111111111111,5,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.76,M,25.0,CENTRO EDUCATIVO SAN AGUSTIN,SI,77116050,0.29260450160771706,0.06980519480519481
8676,10,161.0,3.416770186335404,10,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.74,F,25.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - SOGAMOSO,NO,77116501,0.38692390139335475,0.06331168831168832
8677,1,18.0,0.8777777777777778,8,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,0.88,M,23.0,I.E.T. COMERCIAL SAGRADO CORAZON DE JESUS,SI,77116502,0.08360128617363344,0.053571428571428575
8678,9,154.0,3.698051948051948,4,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.68,F,25.0,IE SAN ANTONIO,NO,77116503,0.3129689174705252,0.06006493506493507
8679,2,34.0,2.0294117647058822,8,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,0.77,M,27.0,COLEGIO SAN LORENZO GIUSTINIANI,SI,77116504,0.44480171489817794,0.08116883116883117
8680,7,112.0,3.330357142857143,8,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.86,M,22.0,COL JOSE ASUNCION SILVA,NO,77116505,0.3129689174705252,0.0762987012987013
8681,8,138.0,3.539855072463768,5,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.16,M,27.0,COLEGIO MILITAR CORONEL JUAN JOSE RONDON,NO,77116506,0.4415862808145766,0.07954545454545454
8682,4,49.0,2.783673469387755,10,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.2,M,23.0,I.E. TEC IND JULIO FLOREZ,NO,77116508,0.33226152197213293,0.918831168831169
8683,1,18.0,2.9166666666666665,2,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.92,F,22.0,IE TECNICA NACIONALIZADA DE SAMACA,SI,77116509,0.3365487674169346,0.08441558441558442
8684,5,60.0,2.911666666666667,11,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.45,M,24.0,COLEGIO SAN JOSE DE CALASANZ - DUITAMA,NO,77116511,0.39013933547695606,0.09740259740259741
8685,4,52.0,2.5846153846153848,10,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.83,M,26.0,COLEGIO CRISTIANO FILADELFIA,SI,77116512,0.3965702036441586,0.07142857142857142
8686,8,110.0,3.1045454545454545,11,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.72,M,23.0,INSTITUCIÓN EDUCATIVA TÉCNICA PEDRO JOSÉ SARMIENTO,NO,77116517,0.33226152197213293,0.07954545454545454
8687,9,146.0,3.525342465753424,8,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.75,F,23.0,COLEGIO SALESIANO,NO,77116519,0.3815648445873526,0.10064935064935066
8688,1,18.0,0.3833333333333333,8,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,0.38,M,27.0,ESC LA MILAGROSA-BELÉN,SI,77116520,0.09217577706323687,0.08279220779220779
8689,3,38.0,3.031578947368421,5,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.37,M,28.0,I.E. TEC Y ACAD ANTONIO NARIÑO,SI,77116522,0.08681672025723472,0.06493506493506494
8690,5,86.0,3.197674418604651,11,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.54,M,27.0,IE ESCUELA NORMAL SUPERIOR - SOCHA,NO,77116523,0.3515541264737406,0.06006493506493507
8691,7,114.0,3.475438596491229,7,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.89,M,23.0,I.E. EL ROSARIO - PAIPA,NO,77117001,0.34190782422293675,0.07954545454545454
8692,1,18.0,2.9833333333333334,3,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.98,F,21.0,I.E. ANTONIO NARIÑO,SI,77117002,0.3183279742765273,0.0762987012987013
8693,6,101.0,3.3504950495049504,4,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.56,F,24.0,COL SAN MIGUEL ARCANGEL - MONIQUIRÁ,NO,77117003,0.35262593783494106,0.06493506493506494
8694,8,119.0,3.4546218487394955,13,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA - SOGAMOSO,4.36,M,23.0,COLEGIO SALESIANO DUITAMA,NO,77117004,0.3054662379421222,0.07792207792207792
8695,8,137.0,3.8145985401459845,3,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.06,M,24.0,INSTITUCIÓN EDUCATIVA JOSÉ EUSTASIO RIVERA-SARAVENA,NO,77117005,0.3612004287245445,0.07792207792207792
8696,8,127.0,3.4629921259842527,4,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.95,M,23.0,COLEGIO COOSERVICIOS DAGOBERTO JIMÉNEZ JIMÉNEZ,NO,77117006,0.36012861736334406,0.09253246753246754
8697,7,120.0,3.4325,4,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.39,M,23.0,COLEGIO MONTESSORI,NO,77117008,0.29689174705251875,0.07305194805194805
8698,8,136.0,3.605882352941176,3,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.9,M,24.0,"COL DE SAN ALBERTO MAGNO-BOGOTÁ, D.C.",NO,77117009,0.4105037513397642,0.07792207792207792
8699,8,138.0,3.8449275362318844,3,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.31,F,20.0,ESCUELA NORMAL NACIONAL PARA SEÑORITAS ANTONIO NARIÑO,NO,77117010,0.35476956055734193,0.08766233766233766
8700,8,137.0,4.136496350364963,0,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.33,F,22.0,I.E. TEC IND JULIO FLOREZ,NO,77117013,0.37942122186495175,0.09577922077922078
8701,8,138.0,3.4275362318840585,7,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.57,F,21.0,ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON,NO,77117014,0.31511254019292606,0.0762987012987013
8702,1,18.0,3.8000000000000003,0,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.8,M,21.0,INSTITUCIÓN TÉCNICO INDUSTRIAL RAFAEL REYES,SI,77117015,0.36763129689174706,0.09253246753246754
8703,6,93.0,3.3193548387096774,6,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.64,M,24.0,CENTRO EDUCATIVO SAN AGUSTIN,NO,77117016,0.3408360128617363,0.08279220779220779
8704,7,119.0,3.7008403361344535,0,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.87,F,21.0,COLEGIO LA PRESENTACIÓN - DUITAMA,NO,77117018,0.37942122186495175,0.09740259740259741
8705,8,144.0,3.7708333333333335,5,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.1,M,20.0,INSTITUCION EDUCATIVA JULIUS SIEBER,NO,77117019,0.3054662379421222,0.0762987012987013
8706,7,121.0,4.132231404958677,0,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.33,F,21.0,COLEGIO CRISTIANO FILADELFIA,NO,77117021,0.39335476956055737,0.10064935064935066
8707,7,93.0,2.3935483870967746,16,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,0.06,M,21.0,IE SAN ANTONIO,NO,77117023,0.37084673097534837,0.09415584415584416
8708,2,30.0,3.42,1,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.48,F,21.0,INSTITUCIÓN EDUCATIVA TÉCNICA AGRÍCOLA ANTONIO NARIÑO,SI,77117025,0.4190782422293676,0.10714285714285715
8709,1,18.0,1.6944444444444444,7,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,1.69,M,23.0,COLEGIO COMFIAR-ARAUCA,SI,77117026,0.32261521972132906,0.0762987012987013
8710,7,121.0,3.9702479338842975,1,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.97,F,20.0,I.E. TECNICA LA LAJA,NO,77117027,0.3311897106109325,0.08441558441558442
8711,1,18.0,3.3833333333333333,1,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.38,M,22.0,INSTITUTO TÉCNICO INDUSTRIAL FRANCISCO DE PAULA SANTANDER,SI,77117028,0.3515541264737406,0.08279220779220779
8712,2,34.0,2.570588235294118,8,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,1.46,M,22.0,I.E. TECNICA LA LAJA,SI,77117029,0.36334405144694537,0.09415584415584416
8713,7,121.0,3.6247933884297523,3,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.13,M,21.0,I.E. NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA,NO,77117030,0.3365487674169346,0.08441558441558442
8714,4,53.0,2.269811320754717,15,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.0,M,23.0,ESCUELA DE POLICIA RAFAEL REYES,NO,77117031,0.34512325830653806,0.08116883116883117
8715,2,33.0,2.5303030303030303,8,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,1.88,M,23.0,COLEGIO DE BACHILLERATO NUEVA ESPERANZA,SI,77117032,0.3236870310825295,0.07792207792207792
8716,3,48.0,3.0729166666666665,7,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.75,F,37.0,IE BRAULIO GONZALEZ,SI,77117033,0.08788853161843516,0.06818181818181819
8717,7,108.0,3.439814814814815,6,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.08,M,25.0,GIMNASIO CAMPESTRE EL BOSQUE-CHIQUINQUIRÁ,NO,77117034,0.3140407288317256,0.07467532467532467
8718,1,23.0,1.6652173913043478,7,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,1.67,M,26.0,COLEGIO CORPORACION SANTO DOMINGO,SI,77117035,0.39978563772775993,0.07467532467532467
8719,1,18.0,1.0666666666666669,8,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,1.07,M,22.0,"COLEGIO JOHN F. KENNEDY (IED)-BOGOTÁ, D.C.",SI,77117036,0.36441586280814575,0.09253246753246754
8720,1,18.0,2.6722222222222225,5,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.67,M,22.0,COL COOPTEBOY,SI,77117037,0.3687031082529475,0.09090909090909091
8721,4,68.0,3.401470588235294,5,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.29,F,22.0,INEM CARLOS ARTURO TORRES,NO,77117039,0.3386923901393355,0.08279220779220779
8723,3,49.0,2.646938775510204,13,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.25,F,22.0,INSTITUTO GIGA,SI,77117042,0.3365487674169346,0.08279220779220779
8724,1,25.0,3.7120000000000006,1,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.71,F,25.0,INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL RAFAEL POMBO,SI,77117044,0.3183279742765273,0.06493506493506494
8725,6,105.0,3.846666666666667,2,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA - SOGAMOSO,4.14,M,24.0,LICEO ANGLO AMERICANO DE SOGAMOSO,NO,77117045,0.2904608788853162,0.06655844155844157
8726,4,42.0,2.6357142857142857,13,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.3,M,26.0,COLEGIO CORPORACION SANTO DOMINGO,NO,77117048,0.08788853161843516,0.06655844155844157
8727,6,92.0,3.48804347826087,5,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.73,F,22.0,COLEGIO NACIONALIZADO LA PRESENTACION,NO,77117501,0.37513397642015006,0.09740259740259741
8728,1,18.0,2.7055555555555557,3,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,2.71,M,20.0,"COL PARROQ SAN LUIS GONZAGA - BOGOTÁ, D.C.",SI,77117502,0.3354769560557342,0.08441558441558442
8729,7,121.0,3.5892561983471074,2,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.7,M,24.0,INSTITUCIÓN EDUCATIVA SAN JOSÉ DE LA FLORIDA,NO,77117503,0.3290460878885316,0.08603896103896104
8730,7,102.0,3.8137254901960786,2,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.25,M,23.0,COLEGIO JESUS MAESTRO-DUITAMA,NO,77117504,0.32261521972132906,0.07467532467532467
8731,6,99.0,3.597979797979798,4,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.68,M,26.0,INSTITUCIÓN EDUCATIVA SIMÓN BOLÍVAR - ARAUCA,NO,77117505,0.2808145766345123,0.06655844155844157
8732,7,126.0,4.226190476190476,0,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.2,M,23.0,INSTITUTO TÉCNICO INDUSTRIAL FRANCISCO DE PAULA SANTANDER,NO,77117507,0.3011789924973205,0.07467532467532467
8733,7,121.0,3.8900826446280994,0,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.16,M,21.0,ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA,NO,77117508,0.36012861736334406,0.08928571428571429
8734,7,121.0,4.377685950413223,0,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.53,F,21.0,COLEGIO TÉCNICO INDUSTRIAL FRANCISCO DE PAULA SANTANDER,NO,77117509,0.3965702036441586,0.10064935064935066
8735,7,110.0,3.7409090909090907,2,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.17,M,21.0,INEM CARLOS ARTURO TORRES,NO,77117510,0.2765273311897106,0.06980519480519481
8736,7,124.0,4.049193548387097,0,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.14,F,20.0,ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON,NO,77117511,0.3579849946409432,0.08766233766233766
8737,7,105.0,3.637142857142857,4,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.28,M,21.0,INSTITUCIÓN EDUCATIVA TÉCNICA DE PANQUEBA,NO,77117512,0.3129689174705252,0.06980519480519481
8738,1,18.0,4.038888888888889,0,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,4.04,M,23.0,IE JUAN JOSE RONDON,SI,77117513,0.3536977491961415,0.08928571428571429
8739,7,117.0,3.3538461538461535,7,"FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO",ARQUITECTURA,3.28,M,22.0,I.E. TEC IND ANTONIO RICAURTE,NO,77117515,0.2872454448017149,0.06655844155844157
