,n_semesters,sum_credits,GPA,failed_subjects,FACULTAD,NOMBRE_PROGRAMA,Mandatory_subjects_GPA,Optinals_GPA,failed_mandatory,failed_optional,gpa_last_semester,GENERO,EDAD,COLEGIO_PROCEDENCIA,PUNT_TOTAL,PUNT_AREA,ES_DESERTOR
9802,2,32.0,3.725,0,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.72,,0.0,,3.67,F,18.0,INSTITUCIÓN EDUCATIVA JOSÉ MARÍA POTIER DE CHITA,267,54,NO
9803,1,17.0,2.6941176470588233,4,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,2.69,,4.0,,2.69,F,19.0,I.E.T NACIONALIZADO DE PAUNA,257,52,NO
9804,2,32.0,3.66875,0,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.67,,0.0,,3.79,F,18.0,I. E. AGROP ADVENTISTA DEL LLANO - INSTIVAL-PUERTO LÓPEZ,260,53,NO
9805,2,32.0,3.8531250000000004,0,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.85,,0.0,,3.75,F,18.0,COLEGIO GUILLERMO LEON VALENCIA,251,50,NO
9806,1,17.0,3.6941176470588237,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.69,,1.0,,3.69,F,25.0,COLEGIO AGROPECUARIO SILVANO VELASCO-BOLÍVAR,281,56,NO
9807,2,32.0,4.025,0,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,4.03,,0.0,,3.97,F,18.0,IE CARLOS LLERAS RESTREPO - YOPAL,227,45,NO
9808,2,32.0,3.2437500000000004,4,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.24,,4.0,,2.73,M,19.0,IE CASILDA ZAFRA,317,62,NO
9809,2,32.0,3.421875,4,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.42,,4.0,,3.73,M,22.0,FUNDACIÓN EDUCATIVA DE COLOMBIA - FUNDECOL-BUCARAMANGA,273,54,NO
9810,2,35.0,3.531428571428571,3,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.53,,3.0,,3.82,F,19.0,COL DE ED. BASICA LEV VYGOTSKI-TUNJA,202,33,NO
9811,1,17.0,4.011764705882353,0,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,4.01,,0.0,,4.01,F,18.0,DOMINGO SAVIO-FLORENCIA,297,61,NO
9812,1,17.0,1.3647058823529414,8,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,1.36,,8.0,,1.36,F,20.0,LICEO CAMPESTRE FRAY ARTURO AYALA,279,56,NO
9813,2,32.0,3.3999999999999995,2,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.4,,2.0,,3.55,M,18.0,I.E. MARCO AURELIO BERNAL,270,54,NO
9814,2,32.0,3.715625,0,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.72,,0.0,,3.61,F,19.0,COLEGIO ANTONIO NARIÑO Y CIA LTDA,245,50,NO
9815,2,32.0,3.053125,7,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.05,,7.0,,2.93,M,18.0,COLEGIO UNICAB VIRTUAL,280,55,NO
9816,2,32.0,4.00625,0,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,4.01,,0.0,,4.04,F,19.0,I.E. AGRICOLA ANTONIO NARIÑO,298,58,NO
9817,1,17.0,3.3235294117647065,3,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.32,,3.0,,3.32,F,21.0,INSTITUTO PEDAGOGICO DE COLOMBIA - INSPEDCOL-VÉLEZ,242,47,NO
9818,1,17.0,4.358823529411765,0,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,4.36,,0.0,,4.36,F,19.0,I.E. TIERRA SECA-FORTUL,246,49,NO
9819,2,20.0,2.7350000000000003,4,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,2.74,,4.0,,3.87,M,21.0,COLEGIO LUIS HERNÁNDEZ VARGAS YOPAL,157,32,NO
9820,1,17.0,1.3058823529411767,6,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,1.31,,6.0,,1.31,M,20.0,INSTITUTO TÉCNICO EMPRESARIAL,288,57,NO
9821,1,90.0,3.9077777777777776,0,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.91,,0.0,,3.91,M,28.0,IE BRAULIO GONZALEZ,45,45,NO
9822,1,15.0,4.12,0,,,4.12,,0.0,,4.12,F,18.0,COLEGIO NUESTRA SEÑORA DE LA PRESENTACION,266,53,NO
9823,10,168.0,3.9517857142857147,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.95,,1.0,,3.29,F,23.0,INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,42,44,NO
9824,11,177.0,3.8163841807909606,5,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.82,,5.0,,2.71,F,24.0,COLEGIO COMERCIAL ADVENTISTA DE SOGAMOSO - CADES,49,54,NO
9825,10,171.0,3.8859649122807016,2,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.89,,2.0,,3.0,F,23.0,INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,51,49,NO
9826,10,168.0,4.007142857142857,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,4.01,,1.0,,3.29,F,23.0,COLEGIO LA PRESENTACIÓN - DUITAMA,51,68,NO
9827,2,32.0,1.559375,10,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,1.56,,10.0,,0.41,F,27.0,INST TEC INTEGRADO DE TRINIDAD,38,35,SI
9828,10,168.0,3.9660714285714285,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.97,,1.0,,3.29,F,26.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - AYAPEL,53,65,NO
9829,10,168.0,3.710119047619048,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.71,,1.0,,3.14,F,26.0,INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,43,53,NO
9830,10,171.0,3.7736842105263153,2,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.77,,2.0,,3.21,F,26.0,COLEGIO LA PRESENTACIÓN - DUITAMA,51,46,NO
9831,2,33.0,3.121212121212121,5,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.12,,5.0,,2.98,F,30.0,COLEGIO DE LA PRESENTACION TUNJA,41,35,SI
9832,5,85.0,3.330588235294118,4,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.33,,4.0,,3.22,F,26.0,COLEGIO UNIVERSITARIO,49,57,SI
9833,1,17.0,3.5294117647058822,2,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.53,,2.0,,3.53,F,29.0,IE LUIS GUILLERMO ROJAS BARRERA,47,46,SI
9834,10,168.0,3.8517857142857146,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.85,,1.0,,3.43,M,27.0,COLEGIO TECNICO MUNICIPAL SIMON BOLIVAR,49,49,NO
9835,10,164.0,3.826829268292683,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.83,,1.0,,3.07,M,26.0,INST SOLUCION EDUCATIVA SOLED,43,46,NO
9836,13,166.0,3.4427710843373496,7,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.44,,7.0,,4.0,M,27.0,COLEGIO JESUS EUCARISTIA,50,52,NO
9837,11,181.0,3.5110497237569063,5,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.51,,5.0,,2.86,F,25.0,INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ,54,58,NO
9838,10,168.0,3.8208333333333333,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.82,,1.0,,3.14,F,26.0,IE TECNICA RAMON IGNACIO AVELLA,54,50,NO
9839,11,171.0,3.6684210526315786,2,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.67,,2.0,,3.0,F,28.0,INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA,50,44,NO
9840,3,52.0,3.75,0,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.75,,0.0,,3.65,F,28.0,INSTITUCIÓN EDUCATIVA MAGDALENA,49,49,SI
9841,4,58.0,3.181034482758621,6,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.18,,6.0,,3.1,F,27.0,COLEGIO NUEVA ESPERANZA UNAD,38,40,SI
9842,11,163.0,3.3214723926380367,10,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.32,,10.0,,3.2,F,26.0,INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ,42,40,SI
9843,9,118.0,2.91864406779661,18,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,2.92,,18.0,,2.3,F,31.0,I.E.T. DE NAZARETH,41,39,SI
9844,10,168.0,4.144047619047619,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,4.14,,1.0,,3.5,F,24.0,INSTITUTO DE BACHILLERATO TECNICO INDUSTRIAL Y MINERO,56,53,NO
9845,10,171.0,3.7549707602339177,2,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.75,,2.0,,3.0,F,24.0,INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,46,55,NO
9846,10,168.0,3.8529761904761903,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.85,,1.0,,3.14,F,22.0,INSTITUTO TECNICO INDUSTRIAL RAFAEL REYES-DUITAMA,43,44,NO
9847,10,168.0,3.9898809523809526,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.99,,1.0,,3.29,F,23.0,INSTITUTO SAN MARTIN,46,49,NO
9848,10,170.0,3.7911764705882347,2,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.79,,2.0,,2.93,F,31.0,COLEGIO CORPORACION SANTO DOMINGO,49,45,NO
9849,10,168.0,4.327380952380953,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,4.33,,1.0,,3.57,F,29.0,INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ,50,46,NO
9850,1,17.0,0.5705882352941176,8,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,0.57,,8.0,,0.57,F,28.0,COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO - SOGAMOSO,40,32,SI
9851,5,89.0,3.2213483146067414,8,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.22,,8.0,,3.14,F,27.0,COLEGIO CELCO,43,42,SI
9852,1,17.0,0.8705882352941177,6,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,0.87,,6.0,,0.87,F,26.0,INSTITUTO DE BACHILLERATO TECNICO INDUSTRIAL Y MINERO,43,44,SI
9853,10,168.0,3.8232142857142852,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.82,,1.0,,3.21,F,23.0,INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ,49,50,NO
9854,11,177.0,3.484745762711864,5,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.48,,5.0,,3.21,F,29.0,COLEGIO CELCO,41,45,NO
9855,11,173.0,3.5312138728323696,3,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.53,,3.0,,3.07,F,26.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - AYAPEL,48,46,NO
9856,10,168.0,3.973809523809525,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.97,,1.0,,3.29,F,22.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - AYAPEL,46,45,NO
9857,1,17.0,3.2647058823529416,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.26,,1.0,,3.26,F,25.0,INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,42,42,SI
9858,11,173.0,3.758959537572254,3,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.76,,3.0,,3.29,F,25.0,IE JORGE GUILLERMO MOJICA MARQUEZ-TASCO,44,47,NO
9859,1,17.0,3.323529411764706,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.32,,1.0,,3.32,F,25.0,COL MILIT SIMON BOLIVAR,50,54,SI
9860,7,103.0,3.0271844660194174,15,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.03,,15.0,,3.22,F,28.0,I.E.T. SERGIO CAMARGO,53,54,SI
9861,1,19.0,0.42105263157894735,8,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,0.42,,8.0,,0.42,M,29.0,INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,48,46,SI
9862,11,168.0,3.951190476190476,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.95,,1.0,,3.43,F,27.0,COLEGIO ALEJANDRO DE HUMBOLDT,51,47,NO
9863,10,168.0,4.0494047619047615,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,4.05,,1.0,,3.36,F,21.0,IE BRAULIO GONZALEZ,48,47,NO
9864,10,168.0,4.127976190476192,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,4.13,,1.0,,2.86,F,22.0,INSTITUCIÓN EDUCATIVA MAGDALENA,50,54,NO
9865,1,14.0,2.3428571428571425,4,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,2.34,,4.0,,2.34,F,27.0,INST EDUC JUAN LOZANO Y LOZANO,50,50,SI
9866,10,168.0,3.8624999999999994,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.86,,1.0,,3.14,F,22.0,INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ,47,51,NO
9867,11,177.0,3.7384180790960455,5,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.74,,5.0,,3.07,F,23.0,LICEO ANGLO AMERICANO DE SOGAMOSO,51,53,NO
9868,10,168.0,3.77797619047619,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.78,,1.0,,3.14,F,28.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - AYAPEL,50,50,NO
9869,6,94.0,3.088297872340425,9,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.09,,9.0,,3.24,M,27.0,INSTITUCIÓN EDUCATIVA TÉCNICA PEDRO JOSÉ SARMIENTO,40,39,SI
9870,11,194.0,3.484536082474227,9,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.48,,9.0,,3.07,M,28.0,INSTITUCIÓN EDUCATIVA COLEGIO EMPRESARIAL DE BOYACÁ,49,55,NO
9871,9,142.0,3.076056338028169,13,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.08,,13.0,,1.3,M,26.0,INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,46,44,SI
9872,6,92.0,3.180434782608695,11,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.18,,11.0,,2.76,M,29.0,COLEGIO TECNICO MUNICIPAL SIMON BOLIVAR,41,37,SI
9873,1,17.0,2.0470588235294116,4,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,2.05,,4.0,,2.05,F,25.0,COLEGIO CELCO,44,57,SI
9874,11,135.0,3.3562962962962963,17,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.36,,17.0,,4.17,F,27.0,COLEGIO TECNICO MUNICIPAL FRANCISCO DE PAULA SANTANDER,45,46,NO
9875,10,168.0,4.373214285714286,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,4.37,,1.0,,3.57,F,35.0,INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,47,44,NO
9876,10,168.0,4.326190476190477,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,4.33,,1.0,,3.5,F,23.0,COLEGIO SAN JOSE DE CALASANZ - DUITAMA,52,48,NO
9877,5,60.0,3.0933333333333337,7,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.09,,7.0,,3.17,F,31.0,COLEGIO ALEJANDRO DE HUMBOLDT,44,43,SI
9878,1,13.0,2.1846153846153844,3,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,2.18,,3.0,,2.18,F,28.0,COLEGIO CELCO,54,55,SI
9879,6,99.0,3.6151515151515157,2,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.62,,2.0,,3.72,F,25.0,COLEGIO ORLANDO HIGUITA ROJAS (IED),46,47,SI
9880,6,72.0,2.9652777777777777,9,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,2.97,,9.0,,2.81,M,33.0,IE JESUS BERNAL PINZON,51,49,SI
9881,12,181.0,3.617679558011049,8,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.62,,8.0,,3.36,F,24.0,INST TEC EMPRESARIAL,40,43,NO
9882,8,117.0,3.1880341880341874,16,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.19,,16.0,,3.24,F,26.0,INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA,51,48,SI
9883,7,115.0,3.1373913043478256,16,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.14,,16.0,,3.23,F,25.0,COLEGIO JESUS EUCARISTIA,42,42,SI
9884,12,180.0,3.4905555555555554,5,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.49,,5.0,,3.36,F,28.0,INSTITUTO SER INTERNACIONAL,50,49,NO
9885,13,180.0,3.555000000000001,5,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.56,,5.0,,4.3,F,27.0,INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI,42,46,NO
9886,4,50.0,2.958,9,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,2.96,,9.0,,3.07,F,24.0,INSTITUCIÓN EDUCATIVA LA INDEPENDENCIA,44,44,SI
9887,2,30.0,2.1433333333333335,9,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,2.14,,9.0,,1.29,M,27.0,COLEGIO CIUDAD DEL SOL,39,45,SI
9888,2,35.0,3.58,2,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.58,,2.0,,3.36,F,27.0,COLEGIO ALEJANDRO DE HUMBOLDT,56,61,SI
9889,1,17.0,3.235294117647059,2,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.24,,2.0,,3.24,F,26.0,GIMN DE LOS LLANOS,47,51,SI
9890,5,62.0,3.0129032258064514,9,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.01,,9.0,,3.91,F,24.0,INSTITUCIÓN EDUCATIVA NUEVA GRANADA,41,42,SI
9891,12,182.0,3.504395604395604,6,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.5,,6.0,,3.21,F,22.0,IE TEC SIMONA AMAYA,46,46,NO
9892,12,171.0,3.244444444444445,20,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA,3.24,,20.0,,3.86,F,25.0,I.E.T. DE NAZARETH,43,41,NO
9893,2,30.0,2.88,7,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,2.88,,7.0,,2.81,F,23.0,COLEGIO INTEGRADO SIMON BOLIVAR,45,46,SI
9894,2,33.0,2.581818181818182,9,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,2.58,,9.0,,2.17,F,28.0,INSTITUCIÓN EDUCATIVA ANTONIO NARIÑO,38,37,SI
9895,3,55.0,3.0581818181818186,8,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.06,,8.0,,3.37,F,28.0,IE TECNICA RAMON IGNACIO AVELLA,39,40,SI
9896,9,119.0,2.757142857142857,21,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,2.76,,21.0,,1.3,F,27.0,IE TEC SIMONA AMAYA,46,45,NO
9897,1,15.0,2.7800000000000002,5,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,2.78,,5.0,,2.78,F,26.0,LICEO DE LA PRESENTACION,44,44,SI
9898,1,17.0,3.4529411764705884,0,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.45,,0.0,,3.45,M,25.0,IE TECNICO INDUSTRIAL,47,46,SI
9899,11,170.0,3.8799999999999994,2,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.88,,2.0,,3.5,F,25.0,I.E. MARCO FIDEL SUÁREZ,54,59,NO
9900,5,91.0,3.4307692307692306,2,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.43,,2.0,,3.01,M,30.0,COLEGIO LA PRESENTACIÓN - DUITAMA,50,53,SI
9901,1,17.0,2.8117647058823527,5,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,2.81,,5.0,,2.81,F,24.0,I.E. INDALECIO VASQUEZ,47,50,SI
9902,1,15.0,3.2133333333333334,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.21,,1.0,,3.21,F,27.0,COLEGIO INTEGRADO SIMON BOLIVAR,46,46,SI
9903,3,52.0,3.394230769230769,3,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.39,,3.0,,3.37,M,24.0,IE TERESA DE CALCUTA,51,51,SI
9904,1,17.0,0.7470588235294118,8,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,0.75,,8.0,,0.75,F,24.0,COLEGIO COMERCIAL ADVENTISTA DE SOGAMOSO - CADES,46,50,SI
9905,13,183.0,3.3382513661202187,13,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.34,,13.0,,4.3,F,24.0,INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA,44,43,NO
9906,2,33.0,3.0727272727272728,4,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.07,,4.0,,2.7,F,23.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - AYAPEL,43,43,SI
9907,10,168.0,3.848809523809524,1,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.85,,1.0,,3.21,F,24.0,COLEGIO GUILLERMO LEON VALENCIA,50,50,NO
9908,11,172.0,3.7622093023255814,2,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.76,,2.0,,3.43,F,23.0,LICEO DE LA PRESENTACION,258,97,NO
9909,12,177.0,3.2983050847457624,12,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.3,,12.0,,4.45,F,23.0,INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA,56,55,NO
9910,3,49.0,2.648979591836735,10,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,2.65,,10.0,,1.37,F,25.0,LICEO COOPERATIVO CAMPESTRE,259,50,SI
9911,3,39.0,3.1153846153846154,6,FACULTAD DE CIENCIAS HUMANAS Y EDUCATIVAS,PSICOLOGÍA - SOGAMOSO,3.12,,6.0,,3.27,F,24.0,I.E. HECTOR JULIO RANGEL QUINTERO,250,97,SI
