PERIODO_COHORTE,CODIGO,GENERO,EDAD,COLEGIO_PROCEDENCIA,PUNT_TOTAL,PUNT_AREA,ES_DESERTOR,ULTIMA_MATRICULA,COD_MEN,AÑO,SEMESTRE,FECHA
201810,66518025,f,20,institucion educativa colegio jose antonio galan-iles,299,60,no,202110,20734,2018,semestre 1,2018-02-01
201810,66518026,f,22,ie braulio gonzalez,297,60,no,202020,20734,2018,semestre 1,2018-02-01
201810,66518028,f,25,centro de educacion integral juan de la salle,245,51,no,201820,20734,2018,semestre 1,2018-02-01
201810,66618001,m,22,"col fund colombia-bogota, d.c.",281,58,no,202020,101677,2018,semestre 1,2018-02-01
201810,66618002,m,42,ceprex,418,52,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618004,f,21,colegio nacionalizado pablo iv,220,45,si,201810,101677,2018,semestre 1,2018-02-01
201810,66618005,f,27,colegio de la presentacion chiquinquira,361,50,no,201920,101677,2018,semestre 1,2018-02-01
201810,66618007,f,22,ie san mateo,236,47,si,201810,101677,2018,semestre 1,2018-02-01
201810,66618009,f,22,escuela normal superior de piedecuesta,231,47,si,201810,101677,2018,semestre 1,2018-02-01
201810,66618010,f,25,colegio oficial nuestra senora del rosario,309,181,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618011,f,23,colegio de boyaca,290,57,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618012,f,20,institucion educativa julius sieber,306,61,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618013,f,21,i.e.d tecnico comercial mariano ospina rodriguez-guasca,239,48,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618014,f,27,escuela normal superior santiago de tunja,318,61,no,201920,101677,2018,semestre 1,2018-02-01
201810,66618015,f,23,institucion educativa san agustin,307,62,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618016,m,21,liceo leon de greiff,298,58,no,202020,101677,2018,semestre 1,2018-02-01
201810,66618017,f,33,i.e. tecnica y academica nuestra senora del rosario,325,63,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618018,f,28,ie juan jose rondon - soata,256,51,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618019,f,21,colegio nuestra senora del rosario - tunja,306,61,si,201810,101677,2018,semestre 1,2018-02-01
201810,66618020,f,23,escuela normal superior leonor alvarez pinzon,278,56,si,201810,101677,2018,semestre 1,2018-02-01
201810,66618021,f,22,institucion educativa tecnica comercial sagrado corazon de jesus,256,50,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618022,f,22,colegio jesus eucaristia,238,48,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618023,f,23,colegio jesus maestro-duitama,277,56,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618024,f,20,ie adolfo maria jimenez,243,49,si,201810,101677,2018,semestre 1,2018-02-01
201810,66618025,m,20,ie tec jose ignacio de marquez,322,64,no,201820,101677,2018,semestre 1,2018-02-01
201810,66618026,f,20,gimnasio moderno santa sofia,308,62,si,201810,101677,2018,semestre 1,2018-02-01
201810,66618029,f,20,ie de sora,212,43,si,201810,101677,2018,semestre 1,2018-02-01
201810,66618030,f,22,colegio integrado divino nino,212,43,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618031,f,20,ie tec la libertad,216,43,no,201920,101677,2018,semestre 1,2018-02-01
201810,66618032,f,21,i.e. integrado-combita,279,55,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618034,m,21,ie panamericano puente boyaca,266,53,si,201810,101677,2018,semestre 1,2018-02-01
201810,66618035,f,19,ie san marcos - muzo,222,45,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618036,f,21,institucion educativa tecnica jose ignacio de marquez,237,44,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618037,f,21,ie braulio gonzalez,283,56,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618038,f,32,colegio de educacion formal flexible san mateo - sogamoso,215,41,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618039,f,20,instituto tecnico industrial francisco de paula santander,266,54,si,201810,101677,2018,semestre 1,2018-02-01
201810,66618040,f,20,ie tec nstra senora del rosario,268,54,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618041,m,23,i.e. silvino rodriguez,244,48,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618043,m,21,colegio tomas cipriano de mosquera (ied),232,45,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618045,m,21,ie jose maria cordoba,262,51,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618046,f,20,ie san nicolas-tuta,277,55,no,202110,101677,2018,semestre 1,2018-02-01
201810,66618047,f,21,ie normal superior la presentacion,240,50,si,201810,101677,2018,semestre 1,2018-02-01
201810,66618049,f,22,colegio nuestra senora del rosario - tunja,272,54,no,202020,101677,2018,semestre 1,2018-02-01
201810,66618050,m,22,col psicopedag erasmo de rotherdam,234,48,si,201810,101677,2018,semestre 1,2018-02-01
201810,77118001,f,22,"gimn campestre la sabana-bogota, d.c.",287,61,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118002,m,31,"col de admon robert owen-bogota, d.c.",51,51,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118003,f,21,col nuestra senora de nazareth,321,63,no,201820,20700,2018,semestre 1,2018-02-01
201810,77118004,m,21,gimnasio san francisco de asis-aguazul,254,50,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118005,m,23,ie tecnica nacionalizada de samaca,214,42,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118008,m,23,liceo san francisco de miranda,325,67,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118009,f,22,institucion educativa tecnica industrial marco aurelio bernal,282,60,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118010,f,21,colegio nacionalizado la presentacion,307,63,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118011,m,21,institucion educativa antonio jose sandoval,290,75,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118012,m,21,"col ciudad de fomeque-bogota, d.c.",316,64,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118013,f,21,"col ciudad de fomeque-bogota, d.c.",321,65,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118014,m,19,instituto tecnico industrial francisco de paula santander,261,52,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118015,m,22,colegio guillermo leon valencia,290,54,no,201920,20700,2018,semestre 1,2018-02-01
201810,77118016,m,20,i.e. plinio mendoza neira,288,57,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118017,m,26,i.e. silvino rodriguez,310,52,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118018,m,25,colegio tecnico municipal francisco de paula santander,227,43,si,201810,20700,2018,semestre 1,2018-02-01
201810,77118019,m,21,gimnasio agustiniano de tunja-tunja,212,45,si,201810,20700,2018,semestre 1,2018-02-01
201810,77118020,m,22,colegio de boyaca,278,57,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118021,f,28,i.e. silvino rodriguez,250,33,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118022,f,20,escuela normal nacional para senoritas antonio narino,277,60,si,201810,20700,2018,semestre 1,2018-02-01
201810,77118023,f,20,ie juan jose rondon,292,60,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118024,m,20,institucion educativa liceo tame,267,54,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118025,m,25,institucion educativa uribesco,405,46,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118026,m,20,colegio luis hernandez vargas,240,47,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118028,f,24,escuela normal superior leonor alvarez pinzon,277,51,no,202110,20700,2018,semestre 1,2018-02-01
201810,77118030,f,20,ie antonio martinez delgado,253,51,si,201810,20700,2018,semestre 1,2018-02-01
201810,77118032,m,20,i.e. silvino rodriguez,273,55,no,202110,20700,2018,semestre 1,2018-02-01
201810,77218001,m,20,colegio departamental san pedro claver,281,55,no,201820,20713,2018,semestre 1,2018-02-01
201810,77218002,f,22,institucion educativa julius sieber,262,56,no,202010,20713,2018,semestre 1,2018-02-01
201810,77218004,m,33,institucion educativa uribesco,42,426,no,202020,20713,2018,semestre 1,2018-02-01
201810,77218005,f,21,col. de la presentacion,319,65,no,202110,20713,2018,semestre 1,2018-02-01
201810,77218006,f,21,colegio andino de tunja,237,46,no,201920,20713,2018,semestre 1,2018-02-01
201810,77218007,f,20,colegio nuestra senora del rosario - tunja,345,76,no,202010,20713,2018,semestre 1,2018-02-01
201810,77218008,m,20,col coopteboy,286,56,si,201810,20713,2018,semestre 1,2018-02-01
201810,77218009,f,21,colegio integrado  del carare-cimitarra,299,59,no,202110,20713,2018,semestre 1,2018-02-01
201810,77218010,f,20,educativa tecnica nacionalizada de samaca,252,49,no,202110,20713,2018,semestre 1,2018-02-01
201810,77218011,m,21,col coopteboy,325,66,si,201810,20713,2018,semestre 1,2018-02-01
201810,77218012,m,21,instituto tecnico gonzalo suarez rendon,234,47,no,202110,20713,2018,semestre 1,2018-02-01
201810,77218013,f,20,colegio ezequiel moreno y diaz,253,51,no,202110,20713,2018,semestre 1,2018-02-01
201810,77218014,f,20,colegio montessori,292,59,no,202110,20713,2018,semestre 1,2018-02-01
201810,77218015,m,23,i.e.t. comercial,238,45,si,201810,20713,2018,semestre 1,2018-02-01
201810,77218018,m,24,centro de investigaciones pedagogicas  rayuela,236,56,no,201920,20713,2018,semestre 1,2018-02-01
201810,77218019,m,20,first baptist school-san andres,289,62,si,201810,20713,2018,semestre 1,2018-02-01
201810,77318001,f,23,i.e.t. agricola-boavita,309,58,no,202110,90577,2018,semestre 1,2018-02-01
201810,77318003,f,20,colegio tecnico hector julio rangel quintero,270,52,no,202110,90577,2018,semestre 1,2018-02-01
201810,77318004,f,22,escuela  normal superior santiago de tunja,250,49,no,202110,90577,2018,semestre 1,2018-02-01
201810,77318006,f,21,colegio nuestra senora del rosario - tunja,297,62,no,202110,90577,2018,semestre 1,2018-02-01
201810,77318007,f,21,"col de bto carlos alban holguin-bogota, d.c.",281,60,no,202110,90577,2018,semestre 1,2018-02-01
201810,77318009,f,21,colegio alejandro de humboldt,278,58,no,202110,90577,2018,semestre 1,2018-02-01
201810,77318010,f,22,i.e. nuestra senora de la antigua,251,58,si,201810,90577,2018,semestre 1,2018-02-01
201810,77318011,f,20,escuela rural tibita-villapinzon,228,50,no,202010,90577,2018,semestre 1,2018-02-01
201810,77318012,f,20,centro educativo ciencia-dosquebradas,288,56,no,201820,90577,2018,semestre 1,2018-02-01
201810,77418001,m,29,colegio simon bolivar,56,542,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418002,m,23,liceo anglo americano de sogamoso,287,57,no,201920,20700,2018,semestre 1,2018-02-01
201810,77418003,f,21,institucion educativa integrado joaquin gonzalez camargo,285,55,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418004,m,21,liceo anglo americano de sogamoso,277,54,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418005,f,22,"colegio san jose de calasanz - bogota, d.c.",273,55,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418006,m,20,institucion educativa santo domingo savio,269,52,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418007,m,21,i.e.t. de nazareth,287,58,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418008,m,26,colegio evangelico luterano de colombia celco,49,49,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418009,m,20,colegio evangelico luterano de colombia celco,239,48,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418010,m,24,colegio evangelico luterano de colombia celco,286,56,si,201810,20700,2018,semestre 1,2018-02-01
201810,77418011,m,21,institucion educativa integrado joaquin gonzalez camargo,266,53,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418012,f,20,colegio ramon ignacio avella,338,67,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418013,f,20,liceo anglo americano de sogamoso,208,42,si,201810,20700,2018,semestre 1,2018-02-01
201810,77418014,f,20,colegio simon bolivar,220,44,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418015,f,20,instituto tecnico empresarial el yopal,302,61,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418016,f,20,colegio ramon ignacio avella,242,48,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418017,f,26,ie jorge clemente palacios,49,51,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418018,f,23,institucion educativa tecnica de nobsa,260,54,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418019,f,20,colegio evangelico luterano de colombia celco,306,61,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418020,f,23,colegio tecnico municipal simon bolivar duitama,254,53,no,201910,20700,2018,semestre 1,2018-02-01
201810,77418021,f,23,colegio evangelico luterano de colombia celco,263,52,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418022,m,20,colegio alejandro de humboldt,295,59,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418023,m,23,colegio militar inocencio chinca,204,42,no,202010,20700,2018,semestre 1,2018-02-01
201810,77418024,f,21,colegio san mateo,238,47,no,201820,20700,2018,semestre 1,2018-02-01
201810,77418025,f,19,colegio nacional sugamuxi,279,55,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418026,f,21,institucion educativa tecnico industrial gustavo jimenez,252,50,si,201810,20700,2018,semestre 1,2018-02-01
201810,77418027,m,22,colegio nacional sugamuxi,242,47,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418028,m,23,institucion educativa silvestre arenas,307,61,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418029,m,21,institucion educativa carlos arturo torres pena,271,52,si,201810,20700,2018,semestre 1,2018-02-01
201810,77418030,m,23,institucion educativa tecnico industrial gustavo jimenez,253,52,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418031,f,23,colegio suamox,237,46,no,201910,20700,2018,semestre 1,2018-02-01
201810,77418032,f,20,col la sagrada familia-fundacion,298,58,si,201810,20700,2018,semestre 1,2018-02-01
201810,77418033,m,21,institucion educativa colegio empresarial de boyaca,242,47,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418034,m,21,colegio celco,293,58,si,201810,20700,2018,semestre 1,2018-02-01
201810,77418035,m,24,colegio francisco jose de caldas,212,56,no,202110,20700,2018,semestre 1,2018-02-01
201810,77418036,m,21,centro social la presentacion,327,66,no,201910,20700,2018,semestre 1,2018-02-01
201810,77418037,m,20,colegio tecnico municipal francisco de paula santander,341,68,no,201910,20700,2018,semestre 1,2018-02-01
201810,77418038,m,22,institucion educativa tecnico industrial gustavo jimenez,272,53,no,202010,20700,2018,semestre 1,2018-02-01
201810,88118001,f,22,"institucion educativa politecnico ""alvar gonzalez santana""",268,53,no,201820,52316,2018,semestre 1,2018-02-01
201810,88118002,f,21,col. adventista barbosa,279,56,no,202110,52316,2018,semestre 1,2018-02-01
201810,88118003,f,21,colegio nuestra senora de nazareth,273,54,no,202110,52316,2018,semestre 1,2018-02-01
201810,88118005,f,24,ie gustavo romero hernandez,54,54,no,202110,52316,2018,semestre 1,2018-02-01
201810,88118006,f,23,"cent de ensenanza precoz la fuerza del saber-bogota, d.c.",234,48,no,201820,52316,2018,semestre 1,2018-02-01
201810,88118009,m,24,centro juvenil amigoniano boyaca,224,45,si,201810,52316,2018,semestre 1,2018-02-01
201810,88118010,f,20,institucion educativa antonio martinez delgado,209,42,no,202110,52316,2018,semestre 1,2018-02-01
201810,88118011,f,21,institucion educativa gustavo romero hernandez,270,52,no,202110,52316,2018,semestre 1,2018-02-01
201810,88118012,f,22,i.e. marco aurelio bernal,272,53,no,202110,52316,2018,semestre 1,2018-02-01
201810,88118013,f,21,ie panamericano puente boyaca,226,46,no,202110,52316,2018,semestre 1,2018-02-01
201810,88118014,m,20,colegio nuestra senora del rosario - tunja,310,63,no,202110,52316,2018,semestre 1,2018-02-01
201810,88118015,f,20,col coop cooservicios,230,46,no,201920,52316,2018,semestre 1,2018-02-01
201810,88118016,f,19,i.e. nuestra senora de la antigua,275,54,no,202110,52316,2018,semestre 1,2018-02-01
201810,88118017,m,25,i.e. jose joaquin casas,267,55,no,201820,52316,2018,semestre 1,2018-02-01
201810,88118018,f,19,institucion educativa san agustin,249,51,no,202110,52316,2018,semestre 1,2018-02-01
201810,88118020,f,21,normal superior antonia santos,260,51,no,202110,52316,2018,semestre 1,2018-02-01
201810,88118021,f,21,colegio corporacion santo domingo,240,48,si,201810,52316,2018,semestre 1,2018-02-01
201810,88118022,f,22,institucion educativa departamental agustin parra,302,61,no,202110,52316,2018,semestre 1,2018-02-01
201810,88118023,m,20,ie jesus bernal pinzon,227,46,si,201810,52316,2018,semestre 1,2018-02-01
201810,88118024,f,20,ie nuestra senora de los dolores de manare,256,52,no,202110,52316,2018,semestre 1,2018-02-01
201810,88118025,f,20,ie tec industrial,250,49,si,201810,52316,2018,semestre 1,2018-02-01
201810,88118032,f,20,colegio salesiano maldonado,258,52,no,202110,52316,2018,semestre 1,2018-02-01
201810,88118034,f,20,i.e.t. comercial,277,54,no,202110,52316,2018,semestre 1,2018-02-01
201810,88218001,f,21,colegio nuestra senora del rosario sogamoso,293,59,no,201820,52316,2018,semestre 1,2018-02-01
201810,88218002,f,24,inst ferrini - sede centro,47,47,si,201810,52316,2018,semestre 1,2018-02-01
201810,88218003,f,22,institucion educativa juan jose reyes patria,240,47,no,202110,52316,2018,semestre 1,2018-02-01
201810,88218004,f,19,colegio evangelico luterano de colombia celco,262,54,no,202110,52316,2018,semestre 1,2018-02-01
201810,88218005,f,19,institucion educativa carlos julio umana torres,253,51,no,202020,52316,2018,semestre 1,2018-02-01
201810,88218007,f,20,i.e.t. de nazareth,265,54,no,202110,52316,2018,semestre 1,2018-02-01
201810,88218008,f,23,centro de desarrollo humano  cedhu,296,58,no,202110,52316,2018,semestre 1,2018-02-01
201810,88218009,f,20,colegio tecnico nacionalizado de nobsa,318,63,si,201810,52316,2018,semestre 1,2018-02-01
201810,88218010,f,19,liceo de la presentacion,247,50,no,202110,52316,2018,semestre 1,2018-02-01
201810,88218011,f,20,i.e. tecnico industrial el palmar - iteipa,298,59,no,202110,52316,2018,semestre 1,2018-02-01
